,dataset,filename,actor,emotion,length,gender,set
726,RAVDESS,clean/RAVDESS\Actor_14\03-01-08-02-02-01-14.wav,14,surprised,1.718911565,female,train
727,RAVDESS,clean/RAVDESS\Actor_14\03-01-08-02-02-02-14.wav,14,surprised,1.772244898,female,test
728,RAVDESS,clean/RAVDESS\Actor_15\03-01-01-01-01-01-15.wav,15,neutral,1.387619048,male,train
729,RAVDESS,clean/RAVDESS\Actor_15\03-01-01-01-01-02-15.wav,15,neutral,1.440861678,male,train
730,RAVDESS,clean/RAVDESS\Actor_15\03-01-01-01-02-01-15.wav,15,neutral,1.482993197,male,train
731,RAVDESS,clean/RAVDESS\Actor_15\03-01-01-01-02-02-15.wav,15,neutral,1.449206349,male,test
732,RAVDESS,clean/RAVDESS\Actor_15\03-01-03-01-01-01-15.wav,15,happy,1.416371882,male,train
733,RAVDESS,clean/RAVDESS\Actor_15\03-01-03-01-01-02-15.wav,15,happy,1.749115646,male,train
734,RAVDESS,clean/RAVDESS\Actor_15\03-01-03-01-02-01-15.wav,15,happy,1.546303855,male,train
735,RAVDESS,clean/RAVDESS\Actor_15\03-01-03-01-02-02-15.wav,15,happy,1.432653061,male,train
736,RAVDESS,clean/RAVDESS\Actor_15\03-01-03-02-01-01-15.wav,15,happy,2.21814059,male,train
737,RAVDESS,clean/RAVDESS\Actor_15\03-01-03-02-01-02-15.wav,15,happy,1.554195011,male,test
738,RAVDESS,clean/RAVDESS\Actor_15\03-01-03-02-02-01-15.wav,15,happy,2.011156463,male,train
739,RAVDESS,clean/RAVDESS\Actor_15\03-01-03-02-02-02-15.wav,15,happy,1.441678005,male,train
740,RAVDESS,clean/RAVDESS\Actor_15\03-01-04-01-01-01-15.wav,15,sad,1.61446712,male,train
741,RAVDESS,clean/RAVDESS\Actor_15\03-01-04-01-01-02-15.wav,15,sad,1.311201814,male,test
742,RAVDESS,clean/RAVDESS\Actor_15\03-01-04-01-02-01-15.wav,15,sad,1.376825397,male,train
743,RAVDESS,clean/RAVDESS\Actor_15\03-01-04-01-02-02-15.wav,15,sad,1.74276644,male,test
744,RAVDESS,clean/RAVDESS\Actor_15\03-01-04-02-01-01-15.wav,15,sad,2.025804989,male,train
745,RAVDESS,clean/RAVDESS\Actor_15\03-01-04-02-01-02-15.wav,15,sad,2.053696145,male,train
746,RAVDESS,clean/RAVDESS\Actor_15\03-01-04-02-02-01-15.wav,15,sad,1.610294785,male,test
747,RAVDESS,clean/RAVDESS\Actor_15\03-01-04-02-02-02-15.wav,15,sad,2.458639456,male,train
748,RAVDESS,clean/RAVDESS\Actor_15\03-01-05-01-01-01-15.wav,15,angry,1.705260771,male,train
749,RAVDESS,clean/RAVDESS\Actor_15\03-01-05-01-01-02-15.wav,15,angry,1.720090703,male,train
750,RAVDESS,clean/RAVDESS\Actor_15\03-01-05-01-02-01-15.wav,15,angry,2.306984127,male,train
751,RAVDESS,clean/RAVDESS\Actor_15\03-01-05-01-02-02-15.wav,15,angry,1.624172336,male,train
752,RAVDESS,clean/RAVDESS\Actor_15\03-01-05-02-01-01-15.wav,15,angry,1.613605442,male,test
753,RAVDESS,clean/RAVDESS\Actor_15\03-01-05-02-01-02-15.wav,15,angry,1.960045351,male,train
754,RAVDESS,clean/RAVDESS\Actor_15\03-01-05-02-02-01-15.wav,15,angry,1.771927438,male,train
755,RAVDESS,clean/RAVDESS\Actor_15\03-01-05-02-02-02-15.wav,15,angry,1.855192744,male,train
756,RAVDESS,clean/RAVDESS\Actor_15\03-01-06-01-01-01-15.wav,15,fearful,2.099863946,male,train
757,RAVDESS,clean/RAVDESS\Actor_15\03-01-06-01-01-02-15.wav,15,fearful,1.845396825,male,train
758,RAVDESS,clean/RAVDESS\Actor_15\03-01-06-01-02-01-15.wav,15,fearful,1.816326531,male,train
759,RAVDESS,clean/RAVDESS\Actor_15\03-01-06-01-02-02-15.wav,15,fearful,2.290975057,male,train
760,RAVDESS,clean/RAVDESS\Actor_15\03-01-06-02-01-01-15.wav,15,fearful,2.080861678,male,test
761,RAVDESS,clean/RAVDESS\Actor_15\03-01-06-02-01-02-15.wav,15,fearful,2.265623583,male,train
762,RAVDESS,clean/RAVDESS\Actor_15\03-01-06-02-02-01-15.wav,15,fearful,2.310294785,male,train
763,RAVDESS,clean/RAVDESS\Actor_15\03-01-06-02-02-02-15.wav,15,fearful,1.728163265,male,train
764,RAVDESS,clean/RAVDESS\Actor_15\03-01-07-01-01-01-15.wav,15,disgusted,2.300498866,male,train
765,RAVDESS,clean/RAVDESS\Actor_15\03-01-07-01-01-02-15.wav,15,disgusted,1.777278912,male,train
766,RAVDESS,clean/RAVDESS\Actor_15\03-01-07-01-02-01-15.wav,15,disgusted,1.960045351,male,train
767,RAVDESS,clean/RAVDESS\Actor_15\03-01-07-01-02-02-15.wav,15,disgusted,2.402947846,male,train
768,RAVDESS,clean/RAVDESS\Actor_15\03-01-07-02-01-01-15.wav,15,disgusted,1.859047619,male,train
769,RAVDESS,clean/RAVDESS\Actor_15\03-01-07-02-01-02-15.wav,15,disgusted,2.418367347,male,train
770,RAVDESS,clean/RAVDESS\Actor_15\03-01-07-02-02-01-15.wav,15,disgusted,2.3938322,male,train
771,RAVDESS,clean/RAVDESS\Actor_15\03-01-07-02-02-02-15.wav,15,disgusted,1.873106576,male,test
772,RAVDESS,clean/RAVDESS\Actor_15\03-01-08-01-01-01-15.wav,15,surprised,2.72276644,male,train
773,RAVDESS,clean/RAVDESS\Actor_15\03-01-08-01-01-02-15.wav,15,surprised,1.630839002,male,train
774,RAVDESS,clean/RAVDESS\Actor_15\03-01-08-01-02-01-15.wav,15,surprised,1.761995465,male,train
775,RAVDESS,clean/RAVDESS\Actor_15\03-01-08-01-02-02-15.wav,15,surprised,1.510566893,male,train
776,RAVDESS,clean/RAVDESS\Actor_15\03-01-08-02-01-01-15.wav,15,surprised,1.547029478,male,train
777,RAVDESS,clean/RAVDESS\Actor_15\03-01-08-02-01-02-15.wav,15,surprised,1.829160998,male,train
778,RAVDESS,clean/RAVDESS\Actor_15\03-01-08-02-02-01-15.wav,15,surprised,1.319773243,male,train
779,RAVDESS,clean/RAVDESS\Actor_15\03-01-08-02-02-02-15.wav,15,surprised,1.761315193,male,train
780,RAVDESS,clean/RAVDESS\Actor_16\03-01-01-01-01-01-16.wav,16,neutral,1.805351474,female,train
781,RAVDESS,clean/RAVDESS\Actor_16\03-01-01-01-01-02-16.wav,16,neutral,1.81414966,female,test
782,RAVDESS,clean/RAVDESS\Actor_16\03-01-01-01-02-01-16.wav,16,neutral,1.722993197,female,train
783,RAVDESS,clean/RAVDESS\Actor_16\03-01-01-01-02-02-16.wav,16,neutral,1.638049887,female,train
784,RAVDESS,clean/RAVDESS\Actor_16\03-01-03-01-01-01-16.wav,16,happy,1.718004535,female,train
785,RAVDESS,clean/RAVDESS\Actor_16\03-01-03-01-01-02-16.wav,16,happy,1.768117914,female,test
786,RAVDESS,clean/RAVDESS\Actor_16\03-01-03-01-02-01-16.wav,16,happy,1.814013605,female,train
787,RAVDESS,clean/RAVDESS\Actor_16\03-01-03-01-02-02-16.wav,16,happy,1.716281179,female,test
788,RAVDESS,clean/RAVDESS\Actor_16\03-01-03-02-01-01-16.wav,16,happy,1.904444444,female,train
789,RAVDESS,clean/RAVDESS\Actor_16\03-01-03-02-01-02-16.wav,16,happy,1.918412698,female,train
790,RAVDESS,clean/RAVDESS\Actor_16\03-01-03-02-02-01-16.wav,16,happy,1.812199546,female,train
791,RAVDESS,clean/RAVDESS\Actor_16\03-01-03-02-02-02-16.wav,16,happy,1.809070295,female,train
792,RAVDESS,clean/RAVDESS\Actor_16\03-01-04-01-01-01-16.wav,16,sad,1.647256236,female,train
793,RAVDESS,clean/RAVDESS\Actor_16\03-01-04-01-01-02-16.wav,16,sad,1.659727891,female,train
794,RAVDESS,clean/RAVDESS\Actor_16\03-01-04-01-02-01-16.wav,16,sad,1.467664399,female,train
795,RAVDESS,clean/RAVDESS\Actor_16\03-01-04-01-02-02-16.wav,16,sad,1.608480726,female,train
796,RAVDESS,clean/RAVDESS\Actor_16\03-01-04-02-01-01-16.wav,16,sad,2.029206349,female,test
797,RAVDESS,clean/RAVDESS\Actor_16\03-01-04-02-01-02-16.wav,16,sad,1.946938776,female,train
798,RAVDESS,clean/RAVDESS\Actor_16\03-01-04-02-02-01-16.wav,16,sad,1.884988662,female,train
799,RAVDESS,clean/RAVDESS\Actor_16\03-01-04-02-02-02-16.wav,16,sad,2.055873016,female,train
800,RAVDESS,clean/RAVDESS\Actor_16\03-01-05-01-01-01-16.wav,16,angry,2.069569161,female,train
801,RAVDESS,clean/RAVDESS\Actor_16\03-01-05-01-01-02-16.wav,16,angry,2.083310658,female,train
802,RAVDESS,clean/RAVDESS\Actor_16\03-01-05-01-02-01-16.wav,16,angry,1.994829932,female,test
803,RAVDESS,clean/RAVDESS\Actor_16\03-01-05-01-02-02-16.wav,16,angry,2.010929705,female,train
804,RAVDESS,clean/RAVDESS\Actor_16\03-01-05-02-01-01-16.wav,16,angry,2.045804989,female,train
805,RAVDESS,clean/RAVDESS\Actor_16\03-01-05-02-01-02-16.wav,16,angry,1.907755102,female,train
806,RAVDESS,clean/RAVDESS\Actor_16\03-01-05-02-02-01-16.wav,16,angry,1.932653061,female,test
807,RAVDESS,clean/RAVDESS\Actor_16\03-01-05-02-02-02-16.wav,16,angry,2.122312925,female,train
808,RAVDESS,clean/RAVDESS\Actor_16\03-01-06-01-01-01-16.wav,16,fearful,1.726621315,female,train
809,RAVDESS,clean/RAVDESS\Actor_16\03-01-06-01-01-02-16.wav,16,fearful,1.553560091,female,train
810,RAVDESS,clean/RAVDESS\Actor_16\03-01-06-01-02-01-16.wav,16,fearful,1.661723356,female,train
811,RAVDESS,clean/RAVDESS\Actor_16\03-01-06-01-02-02-16.wav,16,fearful,1.803582766,female,test
812,RAVDESS,clean/RAVDESS\Actor_16\03-01-06-02-01-01-16.wav,16,fearful,2.386575964,female,train
813,RAVDESS,clean/RAVDESS\Actor_16\03-01-06-02-01-02-16.wav,16,fearful,2.337823129,female,train
814,RAVDESS,clean/RAVDESS\Actor_16\03-01-06-02-02-01-16.wav,16,fearful,2.405260771,female,train
815,RAVDESS,clean/RAVDESS\Actor_16\03-01-06-02-02-02-16.wav,16,fearful,2.255918367,female,train
816,RAVDESS,clean/RAVDESS\Actor_16\03-01-07-01-01-01-16.wav,16,disgusted,1.823945578,female,train
817,RAVDESS,clean/RAVDESS\Actor_16\03-01-07-01-01-02-16.wav,16,disgusted,1.806530612,female,train
818,RAVDESS,clean/RAVDESS\Actor_16\03-01-07-01-02-01-16.wav,16,disgusted,1.562630385,female,test
819,RAVDESS,clean/RAVDESS\Actor_16\03-01-07-01-02-02-16.wav,16,disgusted,1.681995465,female,train
820,RAVDESS,clean/RAVDESS\Actor_16\03-01-07-02-01-01-16.wav,16,disgusted,2.27015873,female,train
821,RAVDESS,clean/RAVDESS\Actor_16\03-01-07-02-01-02-16.wav,16,disgusted,2.305396825,female,train
822,RAVDESS,clean/RAVDESS\Actor_16\03-01-07-02-02-01-16.wav,16,disgusted,2.278594104,female,train
823,RAVDESS,clean/RAVDESS\Actor_16\03-01-07-02-02-02-16.wav,16,disgusted,2.206938776,female,train
824,RAVDESS,clean/RAVDESS\Actor_16\03-01-08-01-01-01-16.wav,16,surprised,1.568526077,female,train
825,RAVDESS,clean/RAVDESS\Actor_16\03-01-08-01-01-02-16.wav,16,surprised,1.52122449,female,test
826,RAVDESS,clean/RAVDESS\Actor_16\03-01-08-01-02-01-16.wav,16,surprised,1.563310658,female,test
827,RAVDESS,clean/RAVDESS\Actor_16\03-01-08-01-02-02-16.wav,16,surprised,1.50952381,female,train
828,RAVDESS,clean/RAVDESS\Actor_16\03-01-08-02-01-01-16.wav,16,surprised,1.629705215,female,train
829,RAVDESS,clean/RAVDESS\Actor_16\03-01-08-02-01-02-16.wav,16,surprised,1.648163265,female,train
830,RAVDESS,clean/RAVDESS\Actor_16\03-01-08-02-02-01-16.wav,16,surprised,1.673287982,female,train
831,RAVDESS,clean/RAVDESS\Actor_16\03-01-08-02-02-02-16.wav,16,surprised,1.668752834,female,train
832,RAVDESS,clean/RAVDESS\Actor_17\03-01-01-01-01-01-17.wav,17,neutral,1.803129252,male,train
833,RAVDESS,clean/RAVDESS\Actor_17\03-01-01-01-01-02-17.wav,17,neutral,1.465306122,male,train
834,RAVDESS,clean/RAVDESS\Actor_17\03-01-01-01-02-01-17.wav,17,neutral,1.583628118,male,test
835,RAVDESS,clean/RAVDESS\Actor_17\03-01-01-01-02-02-17.wav,17,neutral,1.507936508,male,train
836,RAVDESS,clean/RAVDESS\Actor_17\03-01-03-01-01-01-17.wav,17,happy,1.44675737,male,train
837,RAVDESS,clean/RAVDESS\Actor_17\03-01-03-01-01-02-17.wav,17,happy,1.499002268,male,train
838,RAVDESS,clean/RAVDESS\Actor_17\03-01-03-01-02-01-17.wav,17,happy,1.444943311,male,train
839,RAVDESS,clean/RAVDESS\Actor_17\03-01-03-01-02-02-17.wav,17,happy,1.523265306,male,test
840,RAVDESS,clean/RAVDESS\Actor_17\03-01-03-02-01-01-17.wav,17,happy,1.697913832,male,train
841,RAVDESS,clean/RAVDESS\Actor_17\03-01-03-02-01-02-17.wav,17,happy,2.138367347,male,train
842,RAVDESS,clean/RAVDESS\Actor_17\03-01-03-02-02-01-17.wav,17,happy,2.413877551,male,train
843,RAVDESS,clean/RAVDESS\Actor_17\03-01-03-02-02-02-17.wav,17,happy,1.767619048,male,test
844,RAVDESS,clean/RAVDESS\Actor_17\03-01-04-01-01-01-17.wav,17,sad,1.486303855,male,train
845,RAVDESS,clean/RAVDESS\Actor_17\03-01-04-01-01-02-17.wav,17,sad,1.551882086,male,train
846,RAVDESS,clean/RAVDESS\Actor_17\03-01-04-01-02-01-17.wav,17,sad,1.476145125,male,test
847,RAVDESS,clean/RAVDESS\Actor_17\03-01-04-01-02-02-17.wav,17,sad,1.543945578,male,test
848,RAVDESS,clean/RAVDESS\Actor_17\03-01-04-02-01-01-17.wav,17,sad,2.124353741,male,train
849,RAVDESS,clean/RAVDESS\Actor_17\03-01-04-02-01-02-17.wav,17,sad,2.167437642,male,train
850,RAVDESS,clean/RAVDESS\Actor_17\03-01-04-02-02-01-17.wav,17,sad,2.423446712,male,train
851,RAVDESS,clean/RAVDESS\Actor_17\03-01-04-02-02-02-17.wav,17,sad,1.520226757,male,train
852,RAVDESS,clean/RAVDESS\Actor_17\03-01-05-01-01-01-17.wav,17,angry,1.402312925,male,train
853,RAVDESS,clean/RAVDESS\Actor_17\03-01-05-01-01-02-17.wav,17,angry,1.640090703,male,train
854,RAVDESS,clean/RAVDESS\Actor_17\03-01-05-01-02-01-17.wav,17,angry,1.537097506,male,train
855,RAVDESS,clean/RAVDESS\Actor_17\03-01-05-01-02-02-17.wav,17,angry,1.482585034,male,test
856,RAVDESS,clean/RAVDESS\Actor_17\03-01-05-02-01-01-17.wav,17,angry,1.572018141,male,train
857,RAVDESS,clean/RAVDESS\Actor_17\03-01-05-02-01-02-17.wav,17,angry,1.822811791,male,train
858,RAVDESS,clean/RAVDESS\Actor_17\03-01-05-02-02-01-17.wav,17,angry,1.628979592,male,train
859,RAVDESS,clean/RAVDESS\Actor_17\03-01-05-02-02-02-17.wav,17,angry,2.014829932,male,train
860,RAVDESS,clean/RAVDESS\Actor_17\03-01-06-01-01-01-17.wav,17,fearful,1.870793651,male,train
861,RAVDESS,clean/RAVDESS\Actor_17\03-01-06-01-01-02-17.wav,17,fearful,2.034693878,male,train
862,RAVDESS,clean/RAVDESS\Actor_17\03-01-06-01-02-01-17.wav,17,fearful,3.130204082,male,test
863,RAVDESS,clean/RAVDESS\Actor_17\03-01-06-01-02-02-17.wav,17,fearful,2.835736961,male,train
864,RAVDESS,clean/RAVDESS\Actor_17\03-01-06-02-01-01-17.wav,17,fearful,2.856235828,male,train
865,RAVDESS,clean/RAVDESS\Actor_17\03-01-06-02-01-02-17.wav,17,fearful,2.634104308,male,train
866,RAVDESS,clean/RAVDESS\Actor_17\03-01-06-02-02-01-17.wav,17,fearful,2.619410431,male,train
867,RAVDESS,clean/RAVDESS\Actor_17\03-01-06-02-02-02-17.wav,17,fearful,2.9569161,male,train
868,RAVDESS,clean/RAVDESS\Actor_17\03-01-07-01-01-01-17.wav,17,disgusted,1.719954649,male,train
869,RAVDESS,clean/RAVDESS\Actor_17\03-01-07-01-01-02-17.wav,17,disgusted,1.66185941,male,train
870,RAVDESS,clean/RAVDESS\Actor_17\03-01-07-01-02-01-17.wav,17,disgusted,1.495918367,male,train
871,RAVDESS,clean/RAVDESS\Actor_17\03-01-07-01-02-02-17.wav,17,disgusted,1.568253968,male,train
872,RAVDESS,clean/RAVDESS\Actor_17\03-01-07-02-01-01-17.wav,17,disgusted,2.078684807,male,train
873,RAVDESS,clean/RAVDESS\Actor_17\03-01-07-02-01-02-17.wav,17,disgusted,2.005804989,male,train
874,RAVDESS,clean/RAVDESS\Actor_17\03-01-07-02-02-01-17.wav,17,disgusted,2.659546485,male,train
875,RAVDESS,clean/RAVDESS\Actor_17\03-01-07-02-02-02-17.wav,17,disgusted,2.471609977,male,train
876,RAVDESS,clean/RAVDESS\Actor_17\03-01-08-01-01-01-17.wav,17,surprised,1.481451247,male,train
877,RAVDESS,clean/RAVDESS\Actor_17\03-01-08-01-01-02-17.wav,17,surprised,2.214058957,male,train
878,RAVDESS,clean/RAVDESS\Actor_17\03-01-08-01-02-01-17.wav,17,surprised,1.70031746,male,train
879,RAVDESS,clean/RAVDESS\Actor_17\03-01-08-01-02-02-17.wav,17,surprised,1.762176871,male,test
880,RAVDESS,clean/RAVDESS\Actor_17\03-01-08-02-01-01-17.wav,17,surprised,2.18952381,male,train
881,RAVDESS,clean/RAVDESS\Actor_17\03-01-08-02-01-02-17.wav,17,surprised,2.54399093,male,test
882,RAVDESS,clean/RAVDESS\Actor_17\03-01-08-02-02-01-17.wav,17,surprised,2.372244898,male,train
883,RAVDESS,clean/RAVDESS\Actor_17\03-01-08-02-02-02-17.wav,17,surprised,2.338321995,male,train
884,RAVDESS,clean/RAVDESS\Actor_18\03-01-01-01-01-01-18.wav,18,neutral,1.511201814,female,train
885,RAVDESS,clean/RAVDESS\Actor_18\03-01-01-01-01-02-18.wav,18,neutral,1.576145125,female,train
886,RAVDESS,clean/RAVDESS\Actor_18\03-01-01-01-02-01-18.wav,18,neutral,1.553061224,female,train
887,RAVDESS,clean/RAVDESS\Actor_18\03-01-01-01-02-02-18.wav,18,neutral,1.509886621,female,test
888,RAVDESS,clean/RAVDESS\Actor_18\03-01-03-01-01-01-18.wav,18,happy,1.518820862,female,test
889,RAVDESS,clean/RAVDESS\Actor_18\03-01-03-01-01-02-18.wav,18,happy,1.476371882,female,train
890,RAVDESS,clean/RAVDESS\Actor_18\03-01-03-01-02-01-18.wav,18,happy,1.543174603,female,train
891,RAVDESS,clean/RAVDESS\Actor_18\03-01-03-01-02-02-18.wav,18,happy,1.619319728,female,train
892,RAVDESS,clean/RAVDESS\Actor_18\03-01-03-02-01-01-18.wav,18,happy,1.877188209,female,test
893,RAVDESS,clean/RAVDESS\Actor_18\03-01-03-02-01-02-18.wav,18,happy,2.223537415,female,test
894,RAVDESS,clean/RAVDESS\Actor_18\03-01-03-02-02-01-18.wav,18,happy,2.02399093,female,test
895,RAVDESS,clean/RAVDESS\Actor_18\03-01-03-02-02-02-18.wav,18,happy,2.008117914,female,train
896,RAVDESS,clean/RAVDESS\Actor_18\03-01-04-01-01-01-18.wav,18,sad,1.58,female,train
897,RAVDESS,clean/RAVDESS\Actor_18\03-01-04-01-01-02-18.wav,18,sad,1.739138322,female,train
898,RAVDESS,clean/RAVDESS\Actor_18\03-01-04-01-02-01-18.wav,18,sad,1.629614512,female,train
899,RAVDESS,clean/RAVDESS\Actor_18\03-01-04-01-02-02-18.wav,18,sad,1.707482993,female,train
900,RAVDESS,clean/RAVDESS\Actor_18\03-01-04-02-01-01-18.wav,18,sad,2.20707483,female,test
901,RAVDESS,clean/RAVDESS\Actor_18\03-01-04-02-01-02-18.wav,18,sad,2.178956916,female,train
902,RAVDESS,clean/RAVDESS\Actor_18\03-01-04-02-02-01-18.wav,18,sad,2.507936508,female,train
903,RAVDESS,clean/RAVDESS\Actor_18\03-01-04-02-02-02-18.wav,18,sad,2.333786848,female,train
904,RAVDESS,clean/RAVDESS\Actor_18\03-01-05-01-01-01-18.wav,18,angry,1.985941043,female,train
905,RAVDESS,clean/RAVDESS\Actor_18\03-01-05-01-01-02-18.wav,18,angry,2.251791383,female,train
906,RAVDESS,clean/RAVDESS\Actor_18\03-01-05-01-02-01-18.wav,18,angry,1.712380952,female,train
907,RAVDESS,clean/RAVDESS\Actor_18\03-01-05-01-02-02-18.wav,18,angry,1.769433107,female,train
908,RAVDESS,clean/RAVDESS\Actor_18\03-01-05-02-01-01-18.wav,18,angry,1.769387755,female,test
909,RAVDESS,clean/RAVDESS\Actor_18\03-01-05-02-01-02-18.wav,18,angry,1.832698413,female,train
910,RAVDESS,clean/RAVDESS\Actor_18\03-01-05-02-02-01-18.wav,18,angry,1.926802721,female,train
911,RAVDESS,clean/RAVDESS\Actor_18\03-01-05-02-02-02-18.wav,18,angry,2.32521542,female,train
912,RAVDESS,clean/RAVDESS\Actor_18\03-01-06-01-01-01-18.wav,18,fearful,1.659002268,female,train
913,RAVDESS,clean/RAVDESS\Actor_18\03-01-06-01-01-02-18.wav,18,fearful,1.48739229,female,train
914,RAVDESS,clean/RAVDESS\Actor_18\03-01-06-01-02-01-18.wav,18,fearful,1.684671202,female,train
915,RAVDESS,clean/RAVDESS\Actor_18\03-01-06-01-02-02-18.wav,18,fearful,1.845170068,female,train
916,RAVDESS,clean/RAVDESS\Actor_18\03-01-06-02-01-01-18.wav,18,fearful,2.011882086,female,train
917,RAVDESS,clean/RAVDESS\Actor_18\03-01-06-02-01-02-18.wav,18,fearful,2.226575964,female,train
918,RAVDESS,clean/RAVDESS\Actor_18\03-01-06-02-02-01-18.wav,18,fearful,1.915827664,female,train
919,RAVDESS,clean/RAVDESS\Actor_18\03-01-06-02-02-02-18.wav,18,fearful,2.019274376,female,train
920,RAVDESS,clean/RAVDESS\Actor_18\03-01-07-01-01-01-18.wav,18,disgusted,2.065759637,female,train
921,RAVDESS,clean/RAVDESS\Actor_18\03-01-07-01-01-02-18.wav,18,disgusted,2.100453515,female,test
922,RAVDESS,clean/RAVDESS\Actor_18\03-01-07-01-02-01-18.wav,18,disgusted,1.788752834,female,train
923,RAVDESS,clean/RAVDESS\Actor_18\03-01-07-01-02-02-18.wav,18,disgusted,2.172063492,female,train
924,RAVDESS,clean/RAVDESS\Actor_18\03-01-07-02-01-01-18.wav,18,disgusted,2.345487528,female,train
925,RAVDESS,clean/RAVDESS\Actor_18\03-01-07-02-01-02-18.wav,18,disgusted,2.179546485,female,train
926,RAVDESS,clean/RAVDESS\Actor_18\03-01-07-02-02-01-18.wav,18,disgusted,2.427845805,female,test
927,RAVDESS,clean/RAVDESS\Actor_18\03-01-07-02-02-02-18.wav,18,disgusted,2.457324263,female,train
928,RAVDESS,clean/RAVDESS\Actor_18\03-01-08-01-01-01-18.wav,18,surprised,1.501723356,female,train
929,RAVDESS,clean/RAVDESS\Actor_18\03-01-08-01-01-02-18.wav,18,surprised,1.563174603,female,train
930,RAVDESS,clean/RAVDESS\Actor_18\03-01-08-01-02-01-18.wav,18,surprised,1.633650794,female,test
931,RAVDESS,clean/RAVDESS\Actor_18\03-01-08-01-02-02-18.wav,18,surprised,1.561451247,female,train
932,RAVDESS,clean/RAVDESS\Actor_18\03-01-08-02-01-01-18.wav,18,surprised,1.690294785,female,train
933,RAVDESS,clean/RAVDESS\Actor_18\03-01-08-02-01-02-18.wav,18,surprised,1.582358277,female,train
934,RAVDESS,clean/RAVDESS\Actor_18\03-01-08-02-02-01-18.wav,18,surprised,1.937278912,female,test
935,RAVDESS,clean/RAVDESS\Actor_18\03-01-08-02-02-02-18.wav,18,surprised,1.703310658,female,train
936,RAVDESS,clean/RAVDESS\Actor_19\03-01-01-01-01-01-19.wav,19,neutral,1.406303855,male,train
937,RAVDESS,clean/RAVDESS\Actor_19\03-01-01-01-01-02-19.wav,19,neutral,1.406439909,male,train
938,RAVDESS,clean/RAVDESS\Actor_19\03-01-01-01-02-01-19.wav,19,neutral,1.402494331,male,train
939,RAVDESS,clean/RAVDESS\Actor_19\03-01-01-01-02-02-19.wav,19,neutral,1.400725624,male,test
940,RAVDESS,clean/RAVDESS\Actor_19\03-01-03-01-01-01-19.wav,19,happy,2.152743764,male,train
941,RAVDESS,clean/RAVDESS\Actor_19\03-01-03-01-01-02-19.wav,19,happy,2.010385488,male,train
942,RAVDESS,clean/RAVDESS\Actor_19\03-01-03-01-02-01-19.wav,19,happy,1.549659864,male,train
943,RAVDESS,clean/RAVDESS\Actor_19\03-01-03-01-02-02-19.wav,19,happy,1.967845805,male,train
944,RAVDESS,clean/RAVDESS\Actor_19\03-01-03-02-01-01-19.wav,19,happy,1.992698413,male,train
945,RAVDESS,clean/RAVDESS\Actor_19\03-01-03-02-01-02-19.wav,19,happy,2.276643991,male,train
946,RAVDESS,clean/RAVDESS\Actor_19\03-01-03-02-02-01-19.wav,19,happy,2.753514739,male,train
947,RAVDESS,clean/RAVDESS\Actor_19\03-01-03-02-02-02-19.wav,19,happy,2.097687075,male,test
948,RAVDESS,clean/RAVDESS\Actor_19\03-01-04-01-01-01-19.wav,19,sad,1.502675737,male,train
949,RAVDESS,clean/RAVDESS\Actor_19\03-01-04-01-01-02-19.wav,19,sad,1.660816327,male,test
950,RAVDESS,clean/RAVDESS\Actor_19\03-01-04-01-02-01-19.wav,19,sad,1.339365079,male,test
951,RAVDESS,clean/RAVDESS\Actor_19\03-01-04-01-02-02-19.wav,19,sad,1.787482993,male,train
952,RAVDESS,clean/RAVDESS\Actor_19\03-01-04-02-01-01-19.wav,19,sad,3.008072562,male,train
953,RAVDESS,clean/RAVDESS\Actor_19\03-01-04-02-01-02-19.wav,19,sad,2.125623583,male,train
954,RAVDESS,clean/RAVDESS\Actor_19\03-01-04-02-02-01-19.wav,19,sad,1.537777778,male,train
955,RAVDESS,clean/RAVDESS\Actor_19\03-01-04-02-02-02-19.wav,19,sad,2.479092971,male,train
956,RAVDESS,clean/RAVDESS\Actor_19\03-01-05-01-01-01-19.wav,19,angry,1.884580499,male,train
957,RAVDESS,clean/RAVDESS\Actor_19\03-01-05-01-01-02-19.wav,19,angry,1.806394558,male,train
958,RAVDESS,clean/RAVDESS\Actor_19\03-01-05-01-02-01-19.wav,19,angry,1.452698413,male,test
959,RAVDESS,clean/RAVDESS\Actor_19\03-01-05-01-02-02-19.wav,19,angry,2.330340136,male,train
960,RAVDESS,clean/RAVDESS\Actor_19\03-01-05-02-01-01-19.wav,19,angry,2.029659864,male,train
961,RAVDESS,clean/RAVDESS\Actor_19\03-01-05-02-01-02-19.wav,19,angry,2.913741497,male,test
962,RAVDESS,clean/RAVDESS\Actor_19\03-01-05-02-02-01-19.wav,19,angry,2.783900227,male,train
963,RAVDESS,clean/RAVDESS\Actor_19\03-01-05-02-02-02-19.wav,19,angry,2.301315193,male,train
964,RAVDESS,clean/RAVDESS\Actor_19\03-01-06-01-01-01-19.wav,19,fearful,1.940136054,male,test
965,RAVDESS,clean/RAVDESS\Actor_19\03-01-06-01-01-02-19.wav,19,fearful,2.170839002,male,test
966,RAVDESS,clean/RAVDESS\Actor_19\03-01-06-01-02-01-19.wav,19,fearful,2.051972789,male,train
967,RAVDESS,clean/RAVDESS\Actor_19\03-01-06-01-02-02-19.wav,19,fearful,1.652517007,male,train
